clause_id,source_doc,domain,raw_text,word_count,pattern_label
C02907,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,(f) University represents that to the best of its knowledge and belief there are no outstanding agreements or assignments which are inconsistent with the rights granted to ArTara pursuant to Article Four,32,spacy_sentence
C02908,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(g) The Parties shall commence performance of the Project promptly after the date of last signature of this Agreement and shall perform the Project in accordance with the current state of the laboratory research art and in accordance with applicable state and federal laws, including export laws, and regulations",49,spacy_sentence
C02909,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(h) University represents to the best of its knowledge, all information provided to ArTara pursuant to this Agreement is accurate in accordance with ICH-GCP's",24,spacy_sentence
C02910,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"EXCEPT AS OTHERWISE EXPRESSLY SET FORTH IN THIS AGREEMENT, THE UNIVERSITY MAKES NO REPRESENTATION AND EXTENDS NO WARRANTY OF ANY KIND, EITHER EXPRESS OR IMPLIED, WITH RESPECT TO THE SUBJECT MATTER OF THIS AGREEMENT",34,spacy_sentence
C02911,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"IN PARTICULAR, BUT WITHOUT LIMITATION, THE UNIVERSITY MAKES NO REPRESENTATION AND EXTENDS NO WARRANTY CONCERNING WHETHER THE PROGRAM DATA IS ACCURATE OR COMPLETE",23,spacy_sentence
C02912,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"THE PARTIES RECOGNIZE AND AGREE THAT ALL PROGRAM DATA, AND RELATED MATERIALS, DOCUMENTS, AND OTHER INFORMATION, THE UNIVERSITY MAKES AVAILABLE TO ARTARA AT ANY TIME IN CONNECTION WITH THIS AGREEMENT, ARE MADE AVAILABLE TO ARTARA AS AN ACCOMMODATION, AND WITHOUT REPRESENTATION OR WARRANTY OF ANY KIND, WHETHER EXPRESS, IMPLIED OR STATUTORY, AS TO THE ACCURACY AND COMPLETENESS OF SUCH MATERIALS, DOCUMENTS, AND OTHER INFORMATION",64,spacy_sentence
C02913,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,ARTARA EXPRESSLY AGREES THAT ANY RELIANCE UPON OR CONCLUSIONS DRAWN FROM THE PROGRAM DATA SHALL BE AT ARTARA'S OWN RISK TO THE MAXIMUM EXTENT PERMITTED BY LAW AND SHALL NOT GIVE RISE TO ANY LIABILITY OF OR AGAINST THE UNIVERSITY,40,spacy_sentence
C02914,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ARTARA HEREBY WAIVES AND RELEASES ANY CLAIMS ARISING UNDER THIS AGREEMENT, COMMON LAW OR ANY STATUTE ARISING OUT OF ANY PROGRAM DATA, RELATED MATERIALS, DOCUMENTS OR INFORMATION PROVIDED TO IT BY THE UNIVERSITY",33,spacy_sentence
C02915,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE OTHER PARTY UNDER THIS AGREEMENT IN A DIRECT ACTION BETWEEN THE PARTIES FOR SPECIAL, INDIRECT, INCIDENTAL OR CONSEQUENTIAL DAMAGES (INCLUDING, WITHOUT LIMITATION, LOSS OF PROFITS) SUFFERED BY THE OTHER PARTY",40,spacy_sentence
C02916,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ARTICLE SEVEN INSURANCE 7.1 ArTara, Affiliates, and sublicensees will obtain and maintain commercial general liability insurance with a reputable and financially secure insurance carrier prior to clinical testing, making, using, importing, offering to sell, or selling any licensed Product or engaging in any other act involving any licensed Product or the patent rights, if such act could possibly create risk of a claim against University Indemnitees for personal injury or property damage",72,spacy_sentence
C02917,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(a) The insurance will identify University Indemnitees as additional insureds and will provide that the carrier will notify University in writing at least [ *** ] prior to cancellation, non-renewal, or material change in coverage",35,spacy_sentence
C02918,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"Should ArTara fail to obtain replacement insurance providing comparable coverage within such [ *** ] period, University will have the right to termination this Agreement effective as of the end of the [ *** ] period without notice or any additional cure period",43,spacy_sentence
C02919,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(b) The insurance will include coverage for product liability with a minimum of [ *** ] dollars ($[ *** ]) per occurrence and [ *** ] dollars ($[ *** ]) annual aggregate, coverage for contractual liability, clinical trials liability if any such trial is performed, bodily injury and property damage, including completed operations, personal injury, coverage for contractual employees, blanket contractual and products, and all other coverages standard for such policies",71,spacy_sentence
C02920,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,Such insurance will additionally include errors and omissions insurance with a minimum of [ *** ] dollars ($[ *** ]) per occurrence,22,spacy_sentence
C02921,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,(c) Insurance policies purchased to comply with this Article Seven will be kept in force for at least [ *** ] after the last sale of licensed Product,28,spacy_sentence
C02922,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"At University's request, such request to be made no more than annually, ArTara will provide University with a certificate of insurance and notices of subsequent renewals for its insurance and that of Affiliates extended rights under this Agreement and of sublicensees",41,spacy_sentence
C02923,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The specified minimum coverages and other provisions of this Article Seven do not constitute a limitation on ArTara's obligation to indemnify the University Indemnitees under this Agreement,27,spacy_sentence
C02924,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"In the case of University, Notice should be sent to: The University of Iowa c/o Division of Sponsored Programs 2 Gilmore Hall Iowa City, IA 52242 Attention: [ *** ] 9.4 Governing Law",33,spacy_sentence
C02925,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,This Agreement shall be governed by the laws of the State of Iowa,13,spacy_sentence
C02926,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,No Party may assign any rights under this Agreement or delegate any duties hereunder without the prior written consent of the other Party,23,spacy_sentence
C02927,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The relationship between ArTara and the University created by this Agreement shall be one of an independent contractor and no Party shall have the authority to bind or act as agent for the other Party,35,spacy_sentence
C02928,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,This Agreement constitutes the entire agreement between the Parties with respect to the subject matter hereof and supersedes all prior agreements and understandings between the Parties (whether written or verbal) relating to said subject matter,35,spacy_sentence
C02929,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"Whenever possible each provision of this Agreement shall be interpreted in such a manner as to be effective and valid under applicable law but should any provision of this Agreement be held to be prohibited or invalid under applicable law, such provision shall be ineffective only to the extent of such prohibition or invalidity, without invalidating the remainder of this Agreement",61,spacy_sentence
C02930,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"However, if such provision is deemed significant and its invalidity would substantially alter the basis of this Agreement, the Parties will negotiate in good faith to amend the provisions of this Agreement to give effect to the original intent of the parties",42,spacy_sentence
C02931,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,No provision of this Agreement shall be waived by any act or omission of the Parties or their agents or employees except by an instrument in writing expressly waiving such provision and signed by a duly authorized officer of the waiving Party,42,spacy_sentence
C02932,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"This Agreement may be signed in any number of counterparts, including in PDF format, each of which shall be an original, with the same effect as though the signatures hereto and thereto were on the same instrument",37,spacy_sentence
C02933,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The recitals and descriptive headings of this Agreement are for convenience only and shall be of no force or effect in interpreting any of the provisions of this Agreement,29,spacy_sentence
C02934,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"IN WITNESS WHEREOF, the Parties have caused this Agreement to be duly executed by an authorized official as of the day and year first above written",26,spacy_sentence
C02935,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"By: Wendy Beaver Title: Executive Director, Division of Sponsored Programs READ & ACKNOWLEDGED",13,spacy_sentence
C02936,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,"Exhibit 10.1 CERTAIN CONFIDENTIAL PORTIONS OF THIS EXHIBIT HAVE BEEN OMITTED AND REPLACED WITH ""[***]""",15,spacy_sentence
C02937,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,SUCH IDENTIFIED INFORMATION HAS BEEN EXCLUDED FROM THIS EXHIBIT BECAUSE IT IS (I) NOT MATERIAL AND (II) WOULD LIKELY CAUSE COMPETITIVE HARM TO THE COMPANY IF DISCLOSED,27,spacy_sentence
C02938,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,"Execution Version Network Build and Maintenance Agreement Between Commnet Wireless, LLC And AT&T Mobility LLC",15,spacy_sentence
C02939,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,"Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties. ii",35,paragraph
C02940,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,Agreement 13 3.13Force Majeure 14 3.14Government Contract Provisions and Flow Downs 14 3.15Governing Law 16 3.16Indemnity 16 3.17Information 18 3.18Infringement 21 3.19Insurance 25 3.20Invoicing and Payment 28 3.21Licenses and Patents 29 3.22Limitation of Damages 29 3.23Offset,36,spacy_sentence
C02941,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541,legal,"Right 29 3.24Material and Services Furnished by Vendor and AT&T 29 3.25Non-Exclusive Market 29 3.26Notice of Certain Events 30 3.27Notices 30 3.28Offshore Work Prohibited 32 3.29Order of Precedence 32 3.30Ownership of Paid-For Development, Use and Reservation of Rights 32 3.31Publicity 33",41,spacy_sentence
