clause_id,source_doc,domain,raw_text,word_count,pattern_label
C003730,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"No Conflicting Agreement: Aura has not granted to any person other than Zanotti any right, title or interest or entered into any agreement which is in conflict with or inconsistent with any of the terms or conditions of this Agreement",40,lettered_subclause
C003731,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"5.2 Representations and Warranties by Zanotti: Zanotti represents and warrants to Aura that, as of the date of this Agreement",20,paragraph
C003732,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Article 6 Intellectual Property 6.1 During the Term of this Agreement and subject to its provisions, Aura grants to Zanotti a limited, non-exclusive license to use Aura's Trademarks to identify and promote the sale of the AETRU System within the Field of Use in the Territory and Zanotti grants to Aura a limited, non-exclusive license to use Zanotti's Trademarks to identify and promote the Products used in conjunction with the AETRU System within the Field of Use in the Territory",80,spacy_sentence
C003733,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Zanotti may not use Trademarks belonging or licenses to Aura in connection with the sale or promotion of any goods, services, products, equipment or process other than the Products within the Field of Use in the Territory",37,spacy_sentence
C003734,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Aura may not use Trademarks belonging or licensed to Zanotti in connection with the sale or promotion of any goods, services, products, equipment or process other than the Products within the Field of Use in the Territory",37,spacy_sentence
C003735,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Upon termination of this Agreement, Zanotti and Aura shall each promptly cease using any trademarks belonging to the other Party",20,spacy_sentence
C003736,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Litigation: There are no actions or proceedings pending, or to Aura's knowledge, threatened, which would prevent or make unlawful the consummation of the transactions contemplated by this Agreement",28,lettered_subclause
C003737,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Infringement: Aura has no actual knowledge, that the AuraGen System or, as assembled the AETRU System conflicts with, violate or infringe any rights of any third party",27,lettered_subclause
C003738,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Power and Authority: Zanotti has the corporate power an authority to enter into and to carry the terms and provisions of this Agreement; and this Agreement is the legal, valid and binding obligation of Zanotti and is enforceable against Zanotti in accordance with its terms",45,lettered_subclause
C003739,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"No Conflicting Agreements: The execution, delivery and performance of this Agreement by Zanotti will not conflict with or violate any agreements or understandings to which Zanotti is a party or by which it may be bound",36,lettered_subclause
C003740,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Litigation: There are no actions or proceedings pending, or to Zanotti's knowledge, threatened, which would prevent or make unlawful the consummation of the transactions contemplated by this Agreement",28,lettered_subclause
C003741,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Infringement: Zanotti has no actual knowledge, that any Product conflicts with, violates or infringes any rights of any third party",20,lettered_subclause
C003742,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,The Parties agree that each AETRU System shall prominently bear appropriate Aura and Zanotti Trademarks and shall clearly indicate the respective Parties' ownership of such Trademarks,26,spacy_sentence
C003743,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,The Parties further agree to take all reasonably required action in connection with trademark marking or the giving of such other notices as provided for under United States or applicable foreign trademark laws,33,spacy_sentence
C003744,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Neither Party shall remove or deface any Trademark belonging to the other Party without such Party's prior written authorization,19,spacy_sentence
C003745,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Zanotti acknowledges and agrees that Aura is the sole and exclusive owner of the Aura Trademarks,16,spacy_sentence
C003746,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Aura likewise acknowledges and agrees that Zanotti s.p.a is the sole and exclusive owner of the Zanotti Trademarks,18,spacy_sentence
C003747,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"As such, neither Party shall at any time acquire any rights in the other Party's trademarks by virtue of its use thereof",22,spacy_sentence
C003748,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Further, nothing contained in this Agreement shall be construed as an assignment or grant by either party of any right, title or interest in or to such party's Trademarks, it being understood that all rights relating thereto (except for the licenses granted hereunder for the right to use and utilize the Parties' Trademarks as expressly provided herein) are reserved by the respective Parties",63,spacy_sentence
C003749,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Further, the Parties agree that at no time shall either of them use any Trademark, mark or name confusingly similar to a Trademark, mark or name owned by or licensed to the other party, in any manner without the prior written approval of the other party",46,spacy_sentence
C003750,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Each party each agrees that it will not knowingly do anything inconsistent with the other party's ownership of such party's intellectual property, including without limitation, questioning the validity of that party's Trademarks or registering or attempting to register the other party's Trademarks in its own name or that of any other firm, person or corporation",55,spacy_sentence
C003751,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Each party shall each do everything reasonably required of it by the other party in connection with patent marking or the giving of such other notices as provided for under United States or applicable foreign patent laws,37,spacy_sentence
C003752,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Each party agrees to take such actions as the other party may reasonably require for the protection of such other party's proprietary interest in its Trademarks, Technology, and all other Proprietary Rights",32,spacy_sentence
C003753,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Each Party shall cooperate fully and in good faith with the other party for the purpose of preserving such other party's rights in and to the its Trademarks, Technology and all other Proprietary Rights",34,spacy_sentence
C003754,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Each party agrees to promptly notify the other party in writing of any uses, which may be infringements of the trademarks, technology or other proprietary rights which come to its attention",31,spacy_sentence
C003755,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In the event of infringement of a party's Trademarks, Technology, and other Proprietary Right, such party alone shall have the sole right to determine whether or not any action shall be taken on account of any such infringement(s)",38,spacy_sentence
C003756,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"This Agreement shall be for a period of five (5) years commencing upon the Effective Date hereof unless sooner terminated in accordance with this Agreement (the ""Initial Term"")",28,spacy_sentence
C003757,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Unless terminated prior to the natural expiration of the Initial Term, upon the expiry of the Initial Term this Agreement shall automatically renew for successive terms of the same duration, unless either party gives written notice to the other of such party's desire not to renew not less than ninety (90) days prior to the date of the expiration of the Initial Term or any",65,spacy_sentence
C003758,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"For purposes of this Agreement, ""Term"" shall mean collectively the Initial Term as well as any successive renewal or extension thereof",21,spacy_sentence
C003759,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Notwithstanding Section 7.1 above, this Agreement may be terminated upon the occurrence of any of the following events",18,spacy_sentence
C003760,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"At the election of either party, in writing, if: (i) all or substantially all of the assets of the non-terminating party are transferred, sold or liquidated; (ii) the non-terminating party is dissolved; (iii) the non-terminating party is adjudged a bankrupt or becomes insolvent; (iv) the non-terminating party enters into an assignment or other arrangement for the benefit of its creditors; or (v) the ownership or operations of the non-terminating party have materially changed",73,lettered_subclause
C003761,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"By Aura, in writing in the event that Zanotti fails to meet the minimum purchase requirements as described in Article 3 above, provided, however, that such default has not been remedied by Zanotti within sixty (60) days after receipt of written notice thereof from Aura",45,lettered_subclause
C003762,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"By either party, if an event of force majeure continues for more than three (3) months as provided in Article 8 below",22,lettered_subclause
C003763,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,By either party hereto upon sixty (60) days prior written notice to the other party hereto; or,17,lettered_subclause
C003764,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"By the non-defaulting party, (i) upon any default by the other party in the performance of any of its material obligations under this Agreement, if such default has not been remedied within thirty (30) days after receipt of written notice thereof from the non- defaulting party; or (ii) if any representation or warranty of either party herein proves to be incorrect in any material respect",65,lettered_subclause
